symbol,date,source_rows,rth_bars,duplicates,missing_minutes,missing_list,malformed,ohlc_violations,zero_volume_rth,out_of_session,rows_1600,first,last,status
"RBLX","2026-09-03",390,390,0,0,"",0,0,1,0,0,"09:30","15:59","COMPLETE"
"RBLX","2026-09-04",391,390,0,0,"",0,0,0,0,1,"09:30","16:00","COMPLETE"
"RTX","2026-09-01",390,390,0,0,"",0,0,2,0,0,"09:30","15:59","COMPLETE"
"RTX","2026-09-02",390,390,0,0,"",0,0,2,0,0,"09:30","15:59","COMPLETE"
"RTX","2026-09-03",391,390,0,0,"",0,0,2,0,1,"09:30","16:00","COMPLETE"
"RTX","2026-09-04",391,390,0,0,"",0,0,0,0,1,"09:30","16:00","COMPLETE"
"SBUX","2026-09-01",390,390,0,0,"",0,0,0,0,0,"09:30","15:59","COMPLETE"
"SBUX","2026-09-02",390,390,0,0,"",0,0,2,0,0,"09:30","15:59","COMPLETE"
"SBUX","2026-09-03",391,390,0,0,"",0,0,9,0,1,"09:30","16:00","COMPLETE"
"SBUX","2026-09-04",391,390,0,0,"",0,0,0,0,1,"09:30","16:00","COMPLETE"
"SCHW","2026-09-01",390,390,0,0,"",0,0,0,0,0,"09:30","15:59","COMPLETE"
"SCHW","2026-09-02",390,390,0,0,"",0,0,0,0,0,"09:30","15:59","COMPLETE"
"SCHW","2026-09-03",391,390,0,0,"",0,0,1,0,1,"09:30","16:00","COMPLETE"
"SCHW","2026-09-04",391,390,0,0,"",0,0,0,0,1,"09:30","16:00","COMPLETE"
"SO","2026-09-01",390,390,0,0,"",0,0,0,0,0,"09:30","15:59","COMPLETE"
"SO","2026-09-02",390,390,0,0,"",0,0,0,0,0,"09:30","15:59","COMPLETE"
"SO","2026-09-03",391,390,0,0,"",0,0,1,0,1,"09:30","16:00","COMPLETE"
"SO","2026-09-04",391,390,0,0,"",0,0,0,0,1,"09:30","16:00","COMPLETE"
"SPGI","2026-09-01",390,390,0,0,"",0,0,1,0,0,"09:30","15:59","COMPLETE"
"SPGI","2026-09-02",390,390,0,0,"",0,0,0,0,0,"09:30","15:59","COMPLETE"
"SPGI","2026-09-03",391,390,0,0,"",0,0,1,0,1,"09:30","16:00","COMPLETE"
"SPGI","2026-09-04",391,390,0,0,"",0,0,0,0,1,"09:30","16:00","COMPLETE"
"SYK","2026-09-01",390,390,0,0,"",0,0,0,0,0,"09:30","15:59","COMPLETE"
"SYK","2026-09-02",390,390,0,0,"",0,0,0,0,0,"09:30","15:59","COMPLETE"
"SYK","2026-09-03",391,390,0,0,"",0,0,1,0,1,"09:30","16:00","COMPLETE"
"SYK","2026-09-04",391,390,0,0,"",0,0,0,0,1,"09:30","16:00","COMPLETE"
"T","2026-09-01",390,390,0,0,"",0,0,1,0,0,"09:30","15:59","COMPLETE"
"T","2026-09-02",390,390,0,0,"",0,0,0,0,0,"09:30","15:59","COMPLETE"
"T","2026-09-03",391,390,0,0,"",0,0,1,0,1,"09:30","16:00","COMPLETE"
"T","2026-09-04",391,390,0,0,"",0,0,0,0,1,"09:30","16:00","COMPLETE"
"TJX","2026-09-01",390,390,0,0,"",0,0,0,0,0,"09:30","15:59","COMPLETE"
"TJX","2026-09-02",390,390,0,0,"",0,0,0,0,0,"09:30","15:59","COMPLETE"
"TJX","2026-09-03",391,390,0,0,"",0,0,1,0,1,"09:30","16:00","COMPLETE"
"TJX","2026-09-04",391,390,0,0,"",0,0,0,0,1,"09:30","16:00","COMPLETE"
"TMUS","2026-09-01",390,390,0,0,"",0,0,9,0,0,"09:30","15:59","COMPLETE"
"TMUS","2026-09-02",390,390,0,0,"",0,0,2,0,0,"09:30","15:59","COMPLETE"
"TMUS","2026-09-03",391,390,0,0,"",0,0,7,0,1,"09:30","16:00","COMPLETE"
"TMUS","2026-09-04",391,390,0,0,"",0,0,6,0,1,"09:30","16:00","COMPLETE"
"TSM","2026-09-01",390,390,0,0,"",0,0,0,0,0,"09:30","15:59","COMPLETE"
"TSM","2026-09-02",390,390,0,0,"",0,0,0,0,0,"09:30","15:59","COMPLETE"
"TSM","2026-09-03",390,390,0,0,"",0,0,1,0,0,"09:30","15:59","COMPLETE"
"TSM","2026-09-04",391,390,0,0,"",0,0,0,0,1,"09:30","16:00","COMPLETE"
"TXN","2026-09-01",390,390,0,0,"",0,0,1,0,0,"09:30","15:59","COMPLETE"
"TXN","2026-09-02",390,390,0,0,"",0,0,0,0,0,"09:30","15:59","COMPLETE"
"TXN","2026-09-03",391,390,0,0,"",0,0,8,0,1,"09:30","16:00","COMPLETE"
"TXN","2026-09-04",391,390,0,0,"",0,0,3,0,1,"09:30","16:00","COMPLETE"
"UNH","2026-09-01",390,390,0,0,"",0,0,0,0,0,"09:30","15:59","COMPLETE"
"UNH","2026-09-02",390,390,0,0,"",0,0,0,0,0,"09:30","15:59","COMPLETE"
"UNH","2026-09-03",391,390,0,0,"",0,0,2,0,1,"09:30","16:00","COMPLETE"
"UNH","2026-09-04",391,390,0,0,"",0,0,0,0,1,"09:30","16:00","COMPLETE"
"UNP","2026-09-01",390,390,0,0,"",0,0,0,0,0,"09:30","15:59","COMPLETE"
"UNP","2026-09-02",390,390,0,0,"",0,0,13,0,0,"09:30","15:59","COMPLETE"
"UNP","2026-09-03",391,390,0,0,"",0,0,13,0,1,"09:30","16:00","COMPLETE"
"UNP","2026-09-04",391,390,0,0,"",0,0,26,0,1,"09:30","16:00","COMPLETE"
"V","2026-09-01",390,390,0,0,"",0,0,0,0,0,"09:30","15:59","COMPLETE"
"V","2026-09-02",390,390,0,0,"",0,0,0,0,0,"09:30","15:59","COMPLETE"
"V","2026-09-03",391,390,0,0,"",0,0,1,0,1,"09:30","16:00","COMPLETE"
"V","2026-09-04",391,390,0,0,"",0,0,0,0,1,"09:30","16:00","COMPLETE"
"VRTX","2026-09-01",390,390,0,0,"",0,0,30,0,0,"09:30","15:59","COMPLETE"
"VRTX","2026-09-02",390,390,0,0,"",0,0,2,0,0,"09:30","15:59","COMPLETE"
"VRTX","2026-09-03",391,390,0,0,"",0,0,34,0,1,"09:30","16:00","COMPLETE"
"VRTX","2026-09-04",391,390,0,0,"",0,0,16,0,1,"09:30","16:00","COMPLETE"
"VZ","2026-09-01",390,390,0,0,"",0,0,0,0,0,"09:30","15:59","COMPLETE"
"VZ","2026-09-02",390,390,0,0,"",0,0,0,0,0,"09:30","15:59","COMPLETE"
"VZ","2026-09-03",391,390,0,0,"",0,0,1,0,1,"09:30","16:00","COMPLETE"
"VZ","2026-09-04",391,390,0,0,"",0,0,0,0,1,"09:30","16:00","COMPLETE"
"WFC","2026-09-01",390,390,0,0,"",0,0,0,0,0,"09:30","15:59","COMPLETE"
"WFC","2026-09-02",390,390,0,0,"",0,0,0,0,0,"09:30","15:59","COMPLETE"
"WFC","2026-09-03",390,390,0,0,"",0,0,1,0,0,"09:30","15:59","COMPLETE"
"WFC","2026-09-04",391,390,0,0,"",0,0,0,0,1,"09:30","16:00","COMPLETE"
"WM","2026-09-01",390,390,0,0,"",0,0,3,0,0,"09:30","15:59","COMPLETE"
"WM","2026-09-02",390,390,0,0,"",0,0,0,0,0,"09:30","15:59","COMPLETE"
"WM","2026-09-03",391,390,0,0,"",0,0,6,0,1,"09:30","16:00","COMPLETE"
"WM","2026-09-04",391,390,0,0,"",0,0,8,0,1,"09:30","16:00","COMPLETE"
"WMT","2026-09-01",390,390,0,0,"",0,0,0,0,0,"09:30","15:59","COMPLETE"
"WMT","2026-09-02",390,390,0,0,"",0,0,0,0,0,"09:30","15:59","COMPLETE"
"WMT","2026-09-03",391,390,0,0,"",0,0,1,0,1,"09:30","16:00","COMPLETE"
"WMT","2026-09-04",391,390,0,0,"",0,0,0,0,1,"09:30","16:00","COMPLETE"
"XOM","2026-09-01",390,390,0,0,"",0,0,0,0,0,"09:30","15:59","COMPLETE"
"XOM","2026-09-02",390,390,0,0,"",0,0,0,0,0,"09:30","15:59","COMPLETE"
"XOM","2026-09-03",391,390,0,0,"",0,0,1,0,1,"09:30","16:00","COMPLETE"
"XOM","2026-09-04",391,390,0,0,"",0,0,0,0,1,"09:30","16:00","COMPLETE"
